Year,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total,Population_Type_Encoded,PopType_ASY,PopType_IDP,PopType_RDP,PopType_REF,PopType_RET
2023,Sri Lanka,Sri Lanka,IDP,Jaffna : District,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4568,2,False,True,False,False,False
2023,Sri Lanka,Sri Lanka,IDP,Kilinochchi : District,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2,False,True,False,False,False
2023,Sri Lanka,Sri Lanka,RDP,Batticaloa : District,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,4,False,False,True,False,False
2023,Sri Lanka,Sri Lanka,RDP,Jaffna : District,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480,4,False,False,True,False,False
2023,Sri Lanka,Sri Lanka,RDP,Kilinochchi : District,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,4,False,False,True,False,False
2023,Sri Lanka,Sri Lanka,RDP,Mullaitivu : District,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,False,False,True,False,False
2023,Sri Lanka,Sri Lanka,RDP,Trincomalee : District,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,4,False,False,True,False,False
2023,Sri Lanka,Sri Lanka,RET,Batticaloa : District,V,I,0,0,0,9,0,0,9,0,0,5,7,0,0,12,21,3,False,False,False,False,True
2023,Sri Lanka,Sri Lanka,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,False,False,False,False,True
2023,Sri Lanka,Sri Lanka,RET,Jaffna : District,V,I,5,0,6,26,5,0,42,0,5,6,36,5,0,52,94,3,False,False,False,False,True
2023,Sri Lanka,Sri Lanka,RET,Kilinochchi : District,V,I,0,0,5,11,0,0,16,0,0,5,9,0,0,14,30,3,False,False,False,False,True
2023,Sri Lanka,Sri Lanka,RET,Mannar : District,V,I,0,0,5,23,0,0,28,0,5,0,19,0,0,24,52,3,False,False,False,False,True
2023,Sri Lanka,Sri Lanka,RET,Mullaitivu : District,V,I,0,0,0,7,0,0,7,0,0,0,7,0,0,7,14,3,False,False,False,False,True
2023,Sri Lanka,Sri Lanka,RET,Trincomalee : District,V,I,0,6,0,21,0,0,27,0,0,7,22,5,0,34,61,3,False,False,False,False,True
2023,Sri Lanka,Sri Lanka,RET,Vavuniya : District,V,I,0,0,7,12,5,0,24,0,0,8,22,0,0,30,54,3,False,False,False,False,True
2023,Myanmar,Sri Lanka,REF,Kalutara,U,I,0,8,12,30,0,0,50,5,5,16,35,0,0,61,111,1,False,False,False,True,False
2023,Pakistan,Sri Lanka,ASY,Colombo : District,U,I,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7,0,True,False,False,False,False
2023,Pakistan,Sri Lanka,ASY,Gampaha : District,U,I,0,6,6,15,0,0,27,0,5,18,105,0,0,128,155,0,True,False,False,False,False
2023,Pakistan,Sri Lanka,REF,Colombo : District,U,I,0,9,0,9,0,0,18,0,5,0,14,0,0,19,37,1,False,False,False,True,False
2023,Pakistan,Sri Lanka,REF,Gampaha : District,U,I,0,6,11,29,5,0,51,5,7,5,80,5,0,102,153,1,False,False,False,True,False
2023,Sudan,Sri Lanka,REF,Colombo : District,U,I,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,1,False,False,False,True,False
2023,Yemen,Sri Lanka,REF,Colombo : District,U,I,0,0,0,8,0,0,8,0,0,0,0,0,0,0,8,1,False,False,False,True,False
